tcp/ip advanced 5yrs+,3
advanced 5yrs+ firewalls,3
5yrs+ firewalls advanced,3
firewalls advanced 5yrs+)ssl/tls,3
5yrs+)ssl/tls for encryption,3
transit advanced/expert 5yrs,3
advanced/expert 5yrs load,3
5yrs load balancing:,3
load balancing: haproxy,3
balancing: haproxy nginx,3
haproxy nginx advanced/expert,3
nginx advanced/expert 5yrs+,3
advanced/expert 5yrs+ dns,3
5yrs+ dns management,3
dns management advance/expert,3
management advance/expert 5yrs)production,3
advance/expert 5yrs)production experience,3
dba expert level,3
expert level 4yrs+,3
postgres/mysql/mongodb/rabbitmq/activemq system admin,3
system admin level,3
admin level 2yrs+)live,3
level 2yrs+)live project,3
2yrs+)live project ci/cd,3
administration: jenkins yrs+),git,3
jenkins yrs+),git 3yrs+,3
yrs+),git 3yrs+ artifactory,3
similar system advanced,3
system advanced expert,3
advanced expert level,3
expert level 3yrs+,3
level 3yrs+ docker/vagant,3
3yrs+ docker/vagant advance/expert,3
docker/vagant advance/expert level,3
advance/expert level 3yrs+,3
agile teams facilitating,3
teams facilitating ci/cd,3
facilitating ci/cd pipeline,3
ci/cd pipeline 5yrs+).track,3
pipeline 5yrs+).track record,3
gds standardsleadership experience:,3
experience: years leading,3
team of dev,3
delivery of migration,3
projects or platform,3
platform build projects.experience,3
implementing information,3
communications technology,3
technology ict,3
security domain,3
mod ict,3
information and communications,3
communications technology ict,3
projectsstrong,3
issuesability,3
stakeholdersunderstanding,3
on-demand,3
application architecture,3
technology stack,3
scaling online,3
dev-ops culturesunderstanding,3
technologies enterprise,3
on-demand environment,3
understanding of legal,3
cloudera,3
s3,3
spotfire,3
data acquisition,3
types including,3
data types including,3
cps,3
coaching mentoring,3
4%provide examples,3
tight deadlines,3
resolve complex,3
gp,3
environmentworking knowledge,3
based technology,3
design solutions,3
knowledge of nhs,3
uk-official,3
architecture for systems,3
systems at uk-official,3
processes and procedures,3
acquired,3
design;,3
talend,3
business application,3
solutions in line,3
technology and digital,3
methodshave,3
testinghave,3
analysing wide,3
research methodshave,3
digital serviceshave,3
research testing,3
testing analytics,3
experience communicating,3
communicating findings,3
analysing wide range,3
range of qualitative,3
research for uk,3
experience gathering user,3
requirements for web,3
researching and assessing,3
assessing the requirement,3
requirement for assisted,3
db2,3
universe,3
workstations,3
lifecycles,3
unstructured data,3
data integration,3
xml schemas,3
analyse diagnose,3
coding issues,3
follow strict,3
strict standards,3
performing unit,3
link testing,3
module specifications,3
confidently communicate,3
experience in handling,3
experience and understanding,3
knowledge of developing,3
diagnose and resolve,3
issues in development,3
development and test,3
follow strict standards,3
standards for performing,3
unit and link,3
specifically module specifications,3
specifications and logic,3
processing;,3
initiative,3
embed,3
etl and data,3
defining and agreeing,3
literate,3
management solution,3
challenging timescales,3
industry partners,3
change programme,3
pressure and adhere,3
adhere to challenging,3
liaising with industry,3
waystrong,3
attitude,3
organisationsexperience,3
succinct waystrong,3
waystrong critical,3
stakeholder relationships,3
technical information,3
experience of transitioning,3
succinct waystrong critical,3
waystrong critical thinking,3
manageable user stories,3
including assisted,3
influence product,3
planning designing,3
user-centred design practices,3
including assisted digital,3
feed into prototype,3
development and influence,3
designing and conducting,3
confidentiality,3
addressing business,3
talent management,3
issueshave,3
network architectures,3
requirements capture,3
level of understanding,3
processeshave,3
customer journey,3
supporting business,3
phpexperience,3
wordpress websites,3
environmenthave experience,3
waybe,3
writingexperience,3
succinct waybe,3
collaborative environmentbe,3
frank waybe,3
waybe transparent,3
team collaborative environmentbe,3
frank waybe transparent,3
knowledge and experiencehave,3
20%ability,3
https://www.gov.uk/service-manual/service-standard,3
siam,3
hmt,3
technical/commercial,3
expiring,3
servicesmust,3
i.t,3
approvals.experience,3
government strategy,3
siam activity,3
providing senior,3
senior ppm,3
ppm governance,3
governance technical/commercial,3
technical/commercial support,3
programme assurance,3
ipa programme,3
gds technology,3
technology spend,3
strategic procurement,3
procurement strategies,3
lead supplier,3
supplier engagement,3
engagement processes,3
processes detailed,3
detailed negotiation,3
new servicesmust,3
bringing i.t,3
i.t support,3
hmt approvals.experience,3
agile environmentat,3
reviews to support,3
support government strategy,3
strategy to bring,3
providing senior ppm,3
senior ppm governance,3
ppm governance technical/commercial,3
governance technical/commercial support,3
expiring contract projects,3
projects and programmesmust,3
programmesmust have experience,3
providing programme assurance,3
assurance to cabinet,3
ipa programme assurance,3
gds technology spend,3
providing strategic procurement,3
strategic procurement strategies,3
strategies and lead,3
lead supplier engagement,3
supplier engagement processes,3
engagement processes detailed,3
processes detailed negotiation,3
negotiation with suppliers,3
suppliers at technical,3
support the strategy,3
strategy of bringing,3
bringing i.t support,3
approvals.experience of exiting,3
governmental,3
cloud services,3
systems.have,3
analyse business,3
requirements relating,3
systems.have demonstrable,3
relating to processes,3
processes and systems.have,3
systems.have demonstrable experience,3
ruby/python,3
nginx),logstash/kibana/elkdeep,3
technologies)databases,3
mongo,postgres,3
alternative)continuous,3
tools)track,3
tech stack:,3
stack: linux,3
sdk puppet,3
puppet shell/bash,3
shell/bash ruby/python,3
ruby/python web,3
servers nginx),logstash/kibana/elkdeep,3
nginx),logstash/kibana/elkdeep experience,3
networking security,3
tcp/ip loadbalancing,3
loadbalancing dns,3
dns firewalls,3
firewalls ssl/tls,3
ssl/tls csoc,3
monitoring technologies)databases,3
technologies)databases mongo,postgres,3
alternative)continuous integration,3
alternative tools)track,3
tools)track record,3
tech stack: linux,3
stack: linux aws,3
linux aws sdk,3
aws sdk puppet,3
sdk puppet shell/bash,3
puppet shell/bash ruby/python,3
shell/bash ruby/python web,3
ruby/python web servers,3
web servers nginx),logstash/kibana/elkdeep,3
servers nginx),logstash/kibana/elkdeep experience,3
encryption tcp/ip loadbalancing,3
tcp/ip loadbalancing dns,3
loadbalancing dns firewalls,3
dns firewalls ssl/tls,3
firewalls ssl/tls csoc,3
ssl/tls csoc protective,3
protective monitoring technologies)databases,3
monitoring technologies)databases mongo,postgres,3
mongo,postgres or alternative)continuous,3
alternative tools)track record,3
techniquesbe,3
pointsdemonstrable,3
digital content,3
requirementsexpertise,3
typically,3
enable changeability,3
stakeholder managementexpertise,3
customer requirementsexpertise,3
typically involving,3
service management experienceexperience,3
feedback from customers,3
customers and stakeholders,3
effectiveness of stakeholder,3
managementexpertise in planning,3
requirementsexpertise in multiple,3
agile at scale,3
involving the development,3
implementation of processes,3
itexperience,3
guard,3
secure systems,3
data platforms,3
5%)demonstrate,3
3%)experience,3
architectural design,3
uk borders,3
management context,3
sectorprototyping,3
government/public sectorprototyping,3
sectorprototyping experienceexperience,3
domain knowledge,3
government/public sectorprototyping experienceexperience,3
mod's,3
cyber operations,3
defence projects,3
cyber defence projects,3
ability to effectively,3
executives,3
senior executives,3
strategies and plans,3
macros,3
vba,3
ms excel,3
excel ms,3
ms access,3
data sources,3
knowledge of ms,3
ms excel ms,3
involvement,3
mentoring developers,3
transactions,3
systems and processes,3
methodology.experience,3
delivering products,3
experience of influencing,3
solutionshave,3
continuity,3
technical delivery,3
iaas paas,3
business continuity,3
ability to cope,3
complex and transformational,3
awareness and understanding,3
detailing,3
5%)ability,3
successful programmes,3
institutions,3
5%have,3
rmads,3
stakeholders.•,3
redhat•,3
risk assessments,3
external stakeholders.•,3
owasp top,3
excellent verbal,3
vulnerability management,3
knowledge and demonstrable,3
centos and redhat•,3
system administration,3
linux system administration,3
team•,3
jenkins maven,3
graphic,3
sans/giac,3
cissp sans/giac,3
crest certifications,3
level software,3
software network,3
analysis penetration,3
vulnerability discovery,3
knowledge of digital,3
sans/giac or crest,3
qualification or experience,3
level software network,3
software network security,3
network security malware,3
malware analysis penetration,3
analysis penetration testing,3
testing or vulnerability,3
demand,3
threat intelligence,3
process improvement,3
managing change,3
experiencethe,3
problemsexperience,3
logging,3
development experiencethe,3
experiencethe ability,3
technologies quickly,3
driven development experiencethe,3
development experiencethe ability,3
ability to pick,3
pick up new,3
new technologies quickly,3
quickly and apply,3
account,3
generation,3
data analytic,3
products e.g,3
monitoring tools,3
stakeholders to understand,3
radio,3
reportinghave,3
trx's,3
neon®,3
signal,3
mapper,3
applicationhandle,3
esmcp,3
policies.na,3
radio survey,3
survey reportinghave,3
reportinghave experience,3
trx's neon®,3
neon® signal,3
signal mapper,3
mapper applicationhandle,3
applicationhandle data,3
secure manner,3
adopt home,3
security policies.na,3
experience with radio,3
radio survey reportinghave,3
survey reportinghave experience,3
experience with trx's,3
trx's neon® signal,3
neon® signal mapper,3
signal mapper applicationhandle,3
mapper applicationhandle data,3
data in secure,3
manner and adopt,3
adopt home office,3
office and esmcp,3
esmcp it security,3
scaled agile framework,3
dns.have,3
routing dns.have,3
dns.have demonstrable,3
firewall routing dns.have,3
routing dns.have demonstrable,3
dns.have demonstrable experience,3
support and managementhave,3
writing papers,3
boards undertaking,3
papers for approval,3
boards undertaking options,3
forensics,3
procurements,3
contracted,3
toolsstrong,3
accreditationa,3
managing requirements,3
requirements set,3
similar accreditationa,3
accreditationa strong,3
managing requirements set,3
similar accreditationa strong,3
accreditationa strong degree,3
class,3
data•,3
sector•,3
standard).•,3
maps•,3
wide knowledge,3
non-spatial data•,3
data• asset,3
environmental sector•,3
sector• developing,3
data standards•,3
ea standard).•,3
flow maps•,3
maps• developing,3
maps• experience,3
public sector•,3
sector• asset,3
non-spatial data• asset,3
data• asset management,3
environmental sector• developing,3
developing and applying,3
applying data standards•,3
standards• using sparks,3
package ea standard).•,3
standard).• using conceptual,3
data flow maps•,3
flow maps• developing,3
maps• developing updating,3
flow maps• experience,3
experience of linked,3
public sector• asset,3
sector• asset management,3
auditing,3
commitments,3
aps,3
solution architecture,3
technical data,3
analytical solutions,3
azure cloud,3
digital and cloud,3
programme/project,3
e.g angular,3
information technology,3
design and develop,3
delivering user,3
crm systems,3
experience and knowledge,3
disciplinesexperience,3
etc)experience,3
delivering security,3
customer/end,3
including scrum,3
services activities,3
activities and strategies,3
decisionsdemonstrable,3
aware,3
discovery/alpha/beta/live)strong,3
phase discovery/alpha/beta/live)strong,3
discovery/alpha/beta/live)strong negotiation,3
phase discovery/alpha/beta/live)strong negotiation,3
instructions,3
planning and conducting,3
objectives.track,3
citizen,3
customer-centric,3
architecture projects,3
strategy development.experience,3
objectives.track record,3
client requirements,3
delivering citizen,3
citizen customer-centric,3
customer-centric strategies,3
enterprise architecture projects,3
projects in support,3
support of strategy,3
development.experience of strategic,3
drivers and objectives.track,3
environments and technologies.experience,3
technologies.experience in delivering,3
delivering citizen customer-centric,3
citizen customer-centric strategies,3
large-scale transformation programme,3
environment.excellent,3
prepare,3
accredited training,3
convincing,3
convincing people,3
practices for public,3
define and iterate,3
managementknowledge,3
levels including,3
including delivering,3
delivering written,3
complex subject,3
digital service delivery,3
interacting with stakeholders,3
levels including delivering,3
including delivering written,3
delivering written communications,3
communications on detailed,3
detailed and complex,3
engage with stakeholders,3
purpose,3
milestones,3
agile business,3
agile business analysis,3
understanding of public,3
image,3
remove complexity,3
element,3
database.have,3
protection.demonstrable,3
flashback,3
minimising,3
eliminating,3
dependent,3
services)have,3
components;,3
clusterware,3
guardhave,3
queues.have,3
production reviews,3
relational database.have,3
database.have demonstrable,3
successfully implement,3
implement oracle,3
oracle advance,3
advance security,3
protection.demonstrable experience,3
recovery techniques,3
oracle administration,3
administration oracle,3
rman oracle,3
oracle flashback,3
including patching,3
impact dependent,3
dependent services)have,3
services)have demonstrable,3
availability components;,3
components; oracle,3
oracle clusterware,3
clusterware oracle,3
oracle rac,3
rac oracle,3
oracle data,3
data guardhave,3
guardhave demonstrable,3
advanced queues.have,3
queues.have demonstrable,3
client teams.have,3
teams.have demonstrable,3
relational/xml/json).have existing,3
post production reviews,3
reviews from oracle,3
relational database.have demonstrable,3
database.have demonstrable experience,3
successfully implement oracle,3
implement oracle advance,3
oracle advance security,3
security and manage,3
controls and protection.demonstrable,3
experience of backup,3
techniques using oracle,3
oracle administration oracle,3
administration oracle rman,3
oracle rman oracle,3
rman oracle flashback,3
methods including patching,3
including patching upgrades,3
upgrades whilst minimising,3
minimising or eliminating,3
eliminating the impact,3
impact dependent services)have,3
dependent services)have demonstrable,3
services)have demonstrable experience,3
availability components; oracle,3
components; oracle clusterware,3
oracle clusterware oracle,3
clusterware oracle rac,3
oracle rac oracle,3
rac oracle data,3
oracle data guardhave,3
data guardhave demonstrable,3
guardhave demonstrable experience,3
experience of pl/sql,3
pl/sql and advanced,3
advanced queues.have demonstrable,3
queues.have demonstrable experience,3
sector client teams.have,3
client teams.have demonstrable,3
teams.have demonstrable experience,3
modelling relational/xml/json).have existing,3
relational/xml/json).have existing valid,3
publication,3
python flask,3
git tdd/bdd,3
tdd/bdd continuous,3
aws cloud-hosted,3
sets across multiple,3
git tdd/bdd continuous,3
tdd/bdd continuous integration,3
developers should follow,3
standardproven,3
service standardproven,3
mobile device,3
writing unit tests,3
references,3
erp,3
agresso,3
itsm,3
office systems,3
nessus,3
hacker,3
etc.have,3
e.g tcp/ip,3
7%demonstrable,3
7%demonstrable experience,3
communicating complex,3
experience as product,3
raid,3
11%demonstrable,3
establishing pmo,3
pmo functions,3
house methodologies,3
managing pmo,3
pmo team,3
statistical modelling,3
modelling kpi,3
11%demonstrable experience,3
establishing pmo functions,3
managing pmo team,3
team that supports,3
information including statistical,3
including statistical modelling,3
statistical modelling kpi,3
modelling kpi definition,3
storm,3
jms.have,3
hdf,3
hbase map,3
reduce storm,3
storm java,3
java jms.have,3
jms.have demonstrable,3
nifi hdf,3
hdf sam.have,3
sam.have exisiting,3
kafka big data,3
hadoop hbase map,3
hbase map reduce,3
map reduce storm,3
reduce storm java,3
storm java jms.have,3
java jms.have demonstrable,3
jms.have demonstrable experience,3
apache nifi hdf,3
nifi hdf sam.have,3
hdf sam.have exisiting,3
sam.have exisiting valid,3
10%n/a,3
integrated test,3
evaluation plans,3
plans 30%previous,3
military project,3
environment 30%previous,3
crypto environment,3
environment 20%strong,3
team 10%n/a,3
delivery of integrated,3
test and evaluation,3
evaluation plans 30%previous,3
plans 30%previous experience,3
manager in military,3
military project environment,3
project environment 30%previous,3
environment 30%previous experience,3
experience in crypto,3
crypto environment 20%strong,3
environment 20%strong stakeholder,3
20%strong stakeholder management,3
multi-function team 10%n/a,3
hm,3
postgresin-depth knowledge,3
experience of php,3
gds best practicesexperience,3
inputs,3
experience gained,3
planning monitoring,3
knowledge of techniques,3
techniques for planning,3
monitoring and controlling,3
ability to facilitate,3
player,3
5%familiarity,3
team player,3
producing detailed,3
sql serverexperience,3
deliveryunderstanding,3
scale programmes,3
projects developing,3
iterative development,3
alm hp,3
needsmentor,3
sparkexperience,3
technology needsmentor,3
java sparkexperience,3
assitive technology needsmentor,3
needsmentor and train,3
12%demonstrable,3
10%knowledge,3
request,3
internal government,3
government employees,3
employees including,3
ad-hoc research,3
research request,3
research with internal,3
internal government employees,3
government employees including,3
complex agile environment,3
combined with demonstrable,3
survey web analytics,3
ad-hoc research request,3
teams and providing,3
user insight,3
dataexperience,3
weighting,3
16.00%.demonstration,3
entrust,3
easm,3
16.00%.show,3
hsm,3
signing,3
rfc3647,3
12.00%.show,3
ietf,3
rfc5280,3
designing developing,3
weighting 16.00%.demonstration,3
entrust easm,3
weighting 16.00%.show,3
16.00%.show evidence,3
pki environment,3
environment weighting,3
vmware esxi,3
rfc3647 weighting,3
weighting 12.00%.show,3
12.00%.show knowledge,3
ietf rfc5280,3
weighting 16.00%.show evidence,3
pki environment weighting,3
weighting 12.00%.show knowledge,3
service experience,3
project/programme,3
qualificationexperience,3
qualifications:,3
iiba,3
cbap,3
professional qualifications:,3
qualifications: iiba,3
iiba level,3
level cbap,3
cbap bcs,3
bcs advanced,3
advanced diploma,3
analysis bcs,3
bcs international,3
bpmn process,3
workshop facilitation,3
providing direction,3
analysis community,3
increased mobile,3
professional qualifications: iiba,3
qualifications: iiba level,3
iiba level cbap,3
level cbap bcs,3
cbap bcs advanced,3
bcs advanced diploma,3
business analysis bcs,3
analysis bcs international,3
bcs international diploma,3
experience of bpmn,3
bpmn process mapping,3
mapping and process,3
creatively and articulate,3
resolution by providing,3
business analysis community,3
business process change,3
introduction of increased,3
mobile and digital,3
access control,3
bi reporting,3
copy,3
bootstrapextensive,3
cssexperience,3
asp.net mvc,3
bootstrapextensive experience,3
online learning,3
writing automated,3
scottish,3
define and improve,3
10%.experience,3
paced environment,3
fast paced environment,3
partner,3
agencies,3
level knowledge,3
change proposals,3
application design,3
practitioner level,3
hp quality,3
business functions,3
experience of identifying,3
individual team,3
includes:,3
spray,3
functionsexperience,3
ci environment,3
includes: git,3
spray framework,3
react framework,3
developing document,3
upload functionsexperience,3
incorporating service,3
environment that includes:,3
multi-disciplinary agile team,3
developing an existing,3
existing digital serviceexperience,3
developing document upload,3
document upload functionsexperience,3
service into government,3
qualitative evidence,3
gov.uk digital,3
understanding of project,3
buy-in,3
confidence,3
adept,3
verifying,3
telecoms,3
commitment,3
development including,3
developing system prototypes,3
user-focused,3
devops cultures,3
javascript jquery,3
validate solutions,3
deliverydemonstrable,3
java development,3
aix,3
tivoli,3
skillsstrong,3
structured programme,3
delivering range,3
range of structured,3
range of types,3
types of projects,3
projects in technical,3
teams to understand,3
understand the technical,3
complex data projects,3
skillsna,3
telecommunication,3
amazon web,3
government/public sector,3
productive,3
project based,3
productive relationships,3
delivering successful,3
40%)schedule,3
25%)risk,3
25%)recognised,3
management 40%)schedule,3
40%)schedule management,3
management 25%)risk,3
25%)risk management,3
management 25%)recognised,3
25%)recognised project,3
e.g pmp,3
pmp apmp,3
apmp prince,3
management 40%)schedule management,3
40%)schedule management 25%)risk,3
management 25%)risk management,3
25%)risk management 25%)recognised,3
management 25%)recognised project,3
25%)recognised project management,3
e.g pmp apmp,3
pmp apmp prince,3
amounts,3
ability to motivate,3
administration including,3
knowledge of common,3
wans,3
including system,3
organisation-wide,3
6%the,3
technology infrastructure,3
infrastructure library,3
library itil,3
developed vetting,3
6%the ability,3
infrastructure library itil,3
10%previous,3
datacentres,3
dii,3
10%previous experience,3
support them.have,3
them.have demonstrable,3
data modeling,3
support them.have demonstrable,3
them.have demonstrable experience,3
3%experience,3
10%understanding,3
governmentevidence,3
delivery managers,3
legislation pertaining,3
fast customer,3
centric environmentunderstanding,3
providing technical leadership,3
fast customer centric,3
customer centric environmentunderstanding,3
environmentunderstanding of agile,3
solarisaixsparc,3
architectureibm,3
architecturelinuxpuppetsan/storagebackups,3
systems)scriptingnetworkingfirewallssecurityna,3
solarisaixsparc architectureibm,3
architectureibm power,3
power architecturelinuxpuppetsan/storagebackups,3
solarisaixsparc architectureibm power,3
architectureibm power architecturelinuxpuppetsan/storagebackups,3
live services,3
10%experience in developing,3
match,3
data stream,3
css javascript,3
principles and tools,3
ax,3
dynamics ax,3
8%a,3
microsoft project,3
portfolio or programme,3
preferred,3
managementbe,3
government experience,3
absorb,3
quicklyhave,3
literacy,3
toolshave experience,3
certificationexperience,3
microsoft sharepoint,3
pm,3
initiatives,3
leadership qualities,3
ability to inspire,3
3rd party suppliers,3
members)send,3
date•have,3
design•have,3
team members)send,3
members)send candidate,3
date•have broad,3
service design•have,3
design•have previous,3
product team members)send,3
team members)send candidate,3
members)send candidate cv,3
kiah_rose.sheppard@justice.gsi.gov.uk in line,3
date•have broad understanding,3
service design•have previous,3
design•have previous experience,3
teamsunderstanding,3
stackexperience,3
planning risk,3
regimes,3
understanding of iso,3
analytic capabilities,3
maintained,3
reverse,3
service based,3
administrator,3
sensu,3
lan,3
designing building,3
building systems,3
lan wan,3
security threats,3
solutions and services,3
engineering•,3
kafka kerberos,3
architecture real,3
real time,3
time data,3
processing spark,3
algorithms data,3
science systems,3
data architecture real,3
architecture real time,3
real time data,3
time data processing,3
data processing spark,3
algorithms data science,3
data science systems,3
8spring,3
cucumber)apache,3
camelmicroservices,3
patternshadoophbaseangular,3
css3kubernetesdockergithub,3
java 8spring,3
8spring spring,3
specifically cucumber)apache,3
cucumber)apache camelmicroservices,3
camelmicroservices architecturefluent,3
integration patternshadoophbaseangular,3
patternshadoophbaseangular js,3
js html5,3
css3kubernetesdockergithub gitlab,3
java 8spring spring,3
8spring spring boot,3
restresttddbdd specifically cucumber)apache,3
specifically cucumber)apache camelmicroservices,3
cucumber)apache camelmicroservices architecturefluent,3
integration patternshadoophbaseangular js,3
patternshadoophbaseangular js html5,3
html5 and css3kubernetesdockergithub,3
5%capable,3
5%excellent,3
5%holder,3
5%bsc,3
hnd,3
5%professional,3
itpc,3
british,3
society,3
5%ex-clas,3
policy 10%experience,3
controls 6%demonstrable,3
methodologies 5%experience,3
mod accreditors,3
accreditors 5%experience,3
accreditation 5%experience,3
risks 5%capable,3
requirements 5%demonstrable,3
5%demonstrable ability,3
stakeholders 5%excellent,3
5%excellent verbal,3
ithc recommendations,3
recommendations 5%experience,3
security classification,3
classification 5%knowledge,3
security industry,3
industry qualifications,3
cissp cism,3
cism iso,3
iso 5%bsc,3
5%bsc hnd,3
ict cyber,3
cyber ia,3
ia related,3
related discipline,3
equivalent 5%professional,3
5%professional itpc,3
professionals and/or,3
and/or british,3
british computer,3
computer society,3
society 5%ex-clas,3
hmg policy 10%experience,3
jsp etc 10%experience,3
10%experience of advising,3
infrastructure security controls,3
security controls 6%demonstrable,3
controls 6%demonstrable experience,3
agile methodologies 5%experience,3
mod accreditors 5%experience,3
targets of accreditation,3
5%experience of identifying,3
system accreditation 5%experience,3
5%experience of leading,3
security risks 5%capable,3
5%capable of managing,3
security requirements 5%demonstrable,3
requirements 5%demonstrable ability,3
external stakeholders 5%excellent,3
stakeholders 5%excellent verbal,3
business terms 5%experience,3
5%experience of scoping,3
remediating ithc recommendations,3
ithc recommendations 5%experience,3
5%experience of information,3
uk security classification,3
security classification 5%knowledge,3
5%knowledge and exposure,3
environments and ensuring,3
security industry qualifications,3
cissp cism iso,3
cism iso 5%bsc,3
iso 5%bsc hnd,3
hnd in ict,3
ict cyber ia,3
cyber ia related,3
ia related discipline,3
discipline or equivalent,3
equivalent 5%professional itpc,3
institute of information,3
information security professionals,3
security professionals and/or,3
professionals and/or british,3
and/or british computer,3
british computer society,3
computer society 5%ex-clas,3
farm,3
bundling,3
odata,3
indexing,3
t-sql,3
cdc,3
temporal,3
services.knowledge,3
azure including,3
managing iaas,3
c# asp.net,3
authentication authorisation,3
services ajax,3
management web,3
web farm,3
framework versions,3
ability building,3
building odata,3
odata web,3
asp.net web,3
web api,3
wcf data,3
building single,3
design normalisation,3
normalisation indexing,3
indexing stored,3
procedures t-sql,3
text search,3
search audit,3
audit cdc,3
cdc temporal,3
development practices,3
build test,3
server technologies,3
ability in microsoft,3
microsoft azure including,3
azure including configuring,3
web services ajax,3
ajax state management,3
management web farm,3
ability in net,3
net framework versions,3
demonstrable ability building,3
ability building odata,3
building odata web,3
odata web services,3
services using asp.net,3
asp.net web api,3
building single page,3
ability in sql,3
server database design,3
database design normalisation,3
design normalisation indexing,3
normalisation indexing stored,3
indexing stored procedures,3
stored procedures t-sql,3
t-sql full text,3
text search audit,3
search audit cdc,3
audit cdc temporal,3
thrivestrong,3
outcomesexcellent,3
technologya,3
disciplines thrivestrong,3
thrivestrong negotiation,3
beneficial outcomesexcellent,3
outcomesexcellent understanding,3
digital technologya,3
range of disciplines,3
disciplines thrivestrong negotiation,3
mutually beneficial outcomesexcellent,3
beneficial outcomesexcellent understanding,3
technologya high degree,3
experience 5%experience,3
party vendors,3
anticipate,3
lifecycle project,3
project definition,3
project lifecycle project,3
lifecycle project definition,3
record of translating,3
business goals,3
staff stakeholders,3
meetings and workshops,3
workshops with people,3
tactical business issues,3
goals when engaging,3
5%previous,3
5%previous experience,3
mod iss,3
iss processes,3
prince project management,3
risk based,3
objects,3
organisationability,3
analysis techniques,3
business objects,3
advanced analytics,3
business analysis techniques,3
knowledge of sql,3
jsonexperience,3
projectexperience,3
windows active,3
experience of government,3
3%knowledge,3
git),tdd/bdd,3
2%experienced,3
7%airline,3
node.js python,3
python 8%proven,3
8%proven experience,3
sectors 3%knowledge,3
git),tdd/bdd continuous,3
deployment 10%experience,3
technologies 5%experience,3
kubernetes 8%proven,3
api’s 7%ability,3
standards 5%proven,3
routines 5%experience,3
microservices architecture,3
architecture 7%airline,3
7%airline domain,3
node.js python 8%proven,3
python 8%proven experience,3
domain sectors 3%knowledge,3
3%knowledge and experience,3
control using git),tdd/bdd,3
git),tdd/bdd continuous integration,3
continuous deployment 10%experience,3
10%experience of multiple,3
nosql technologies 5%experience,3
5%experience of containerised,3
docker kubernetes 8%proven,3
restful api’s 7%ability,3
7%ability to develop,3
based applications 2%experienced,3
2%experienced in meeting,3
service standards 5%proven,3
authorisation routines 5%experience,3
queues in microservices,3
microservices architecture 7%airline,3
architecture 7%airline domain,3
7%airline domain knowledgemassively,3
services in cloud-hosted,3
15%knowledge,3
jfc,3
contacts,3
spot,3
programmes and projects,3
identifies,3
civil servant,3
servant end users,3
mdm,3
browsers,3
technical progress,3
ceh,3
experienceat,3
security network,3
knowledge in security,3
authentication and security,3
programmeexperience,3
board level,3
including process,3
systemsat,3
trainingat,3
responseat,3
deploying modern,3
modern technical,3
security certifications,3
incident responseat,3
e.g puppet,3
pci environments,3
experience of application,3
engineering skills including,3
including experience building,3
experience building managing,3
managing and deploying,3
deploying modern technical,3
recognised security certifications,3
certifications or trainingat,3
experience with penetration,3
tools e.g puppet,3
puppet or chefat,3
methodologies.experience,3
requirements.ability,3
convey,3
timeframes,3
briefing senior,3
information directorate,3
record of briefing,3
blue,3
audiences.a,3
priorities.certified,3
audiences.a deep,3
changing priorities.certified,3
priorities.certified information,3
audiences.a deep understanding,3
regularly changing priorities.certified,3
changing priorities.certified information,3
priorities.certified information services,3
methodical,3
modelsknowledge,3
design design,3
engagement strong,3
strong communications,3
engagement strong communications,3
strong communications relationship,3
understanding of law,3
law enforcement operating,3
defined business,3
miscrsoft,3
powerbihave,3
analyticshave,3
miscrsoft azure,3
azure sql,3
microsoft powerbihave,3
powerbihave demonstrable,3
administration analyticshave,3
analyticshave demonstrable,3
azure and power,3
azure sql databases,3
utilising microsoft powerbihave,3
microsoft powerbihave demonstrable,3
powerbihave demonstrable experience,3
database administration analyticshave,3
administration analyticshave demonstrable,3
analyticshave demonstrable experience,3
reporting data visualisation,3
safely,3
mastery,3
ambiguityexperience,3
dealing with ambiguityexperience,3
challenges faced,3
experience of operating,3
powershell,3
methodologies.outstanding,3
codean,3
“frontend,3
productexperience,3
building user,3
user facing,3
modern frontend,3
frontend frameworks,3
frameworks libraries,3
methodologies.outstanding ability,3
testing approaches,3
web servicesexperience,3
ux designers,3
translating designs,3
production codean,3
codean ability,3
“frontend lead”,3
iterate productexperience,3
experience building user,3
building user facing,3
user facing web,3
css and modern,3
modern frontend frameworks,3
frontend frameworks libraries,3
libraries and methodologies.outstanding,3
codeunderstanding of tdd,3
bdd and experience,3
automated testing approaches,3
approaches to web,3
ui and ux,3
designers and translating,3
designs to production,3
production codean ability,3
websitesexperience of prototyping,3
users to iterate,3
productexperience of designing,3
designing and consuming,3
pensions,3
company,3
chartered,3
il3,3
bandwidth,3
iss’,3
convergence,3
development test,3
multiple hardware,3
software suppliers,3
systems e.g,3
communication network,3
environments including,3
defence operating,3
iss’ role,3
line command,3
command deployed,3
deployed operating,3
models e.g,3
principles including encryption,3
encryption and security,3
security of networks,3
networks at il3,3
defence operating model,3
model and iss’,3
front line command,3
line command deployed,3
command deployed operating,3
convergence of multiple,3
delivery models e.g,3
negotiation relationship,3
negotiation relationship management,3
global,3
5%recent,3
dependencies 5%recent,3
applying risk,3
ext dependencies 5%recent,3
5%knowledge of agile,3
applying risk management,3
risk management methods,3
methods and principles,3
spanned,3
protocol,3
emulators,3
connected,3
terminalsmainframe,3
spanned multiple,3
terminal emulators,3
